Acc X       , Acc Y       , Acc Z       , Gyro X      , Gyro Y      , Gyro Z      , Magn X      , Magn Y      , Magn Z      , Time        , Status       
0.0619711354, 0.105081491 , -9.59385    , -0.002583046, 0.000347346 , -0.002335368, -0.214304969, -0.0236618575, 0.4505865   , 138.130066  , 3
0.04715195  , 0.139210522 , -9.59385    , -0.00291595166, 0.00107973767, -0.0013366522, -0.2145072  , -0.0239315089, 0.4506539   , 138.14006   , 3
0.0476010144, 0.12214601  , -9.596095   , -0.0018506546, 0.000680251338, -0.00173613848, -0.2144398  , -0.0239989217, 0.4506539   , 138.15007   , 3
0.0628692657, 0.1261876   , -9.579479   , -0.00165091117, -0.000451626664, -0.00180271966, -0.214372382, -0.023864096, 0.450519085 , 138.160065  , 3
0.0808319151, 0.146844655 , -9.564212   , 0.0030763438, -0.00018530243, -0.0003379363, -0.214372382, -0.023864096, 0.450519085 , 138.170059  , 3
0.07679031  , 0.1261876   , -9.590707   , 8.019599E-05, -0.000185302459, -0.000870584743, -0.2144398  , -0.023864096, 0.450721323 , 138.180069  , 3
0.07229965  , 0.106877752 , -9.574541   , -0.00225014077, -0.00125059939, -0.000604260538, -0.214372382, -0.023864096, 0.4506539   , 138.190063  , 3
0.06870712  , 0.112715624 , -9.572744   , -0.0019172352, -0.000185302415, -0.00120349007, -0.2144398  , -0.023864096, 0.4505865   , 138.200058  , 3
0.0606239364, 0.127983868 , -9.583073   , -0.000918518752, -0.000118721393, -0.002668179, -0.2144398  , -0.023864096, 0.4505865   , 138.210068  , 3
0.0624201968, 0.122595072 , -9.591156   , 0.000346521527, -0.000451626664, -0.00206894963, -0.2145072  , -0.0237966832, 0.4506539   , 138.220062  , 3
0.0615220629, 0.11361374  , -9.616753   , 8.019723E-05, 0.00107973779, -0.00153630087, -0.214372382, -0.0240663346, 0.450519085 , 138.230057  , 3
0.07229966  , 0.115859084 , -9.589359   , -0.00371492282, -0.000784532, -7.151753E-05, -0.2144398  , -0.0236618575, 0.450519085 , 138.240067  , 3
0.0606239364, 0.121247865 , -9.575887   , -0.00291595026, 1.44407522E-05, -0.00180262513, -0.214642033, -0.02372927 , 0.450721323 , 138.250061  , 3
0.05119354  , 0.0987945646, -9.597443   , -0.00284936954, -0.000851113, -0.00393321924, -0.214642033, -0.02372927 , 0.450721323 , 138.260071  , 3
0.06780899  , 0.136067063 , -9.583521   , -0.004447315, 8.102181E-05, -0.004998516, -0.2144398  , -0.0239315089, 0.450451672 , 138.270065  , 3
0.0664617941, 0.1261876   , -9.583073   , -0.00351518 , -0.00184982875, -0.00340057048, -0.2145072  , -0.0237966832, 0.450519085 , 138.28006   , 3
0.09565109  , 0.113164686 , -9.599238   , -0.00205039652, -0.00184982875, -0.0008039093, -0.21457462 , -0.0239989217, 0.450856149 , 138.29007   , 3
0.07723938  , 0.12528947  , -9.604178   , -0.000319289131, 1.44407522E-05, -0.003933219, -0.21457462 , -0.0239989217, 0.450856149 , 138.300064  , 3
0.0597258061, 0.119002536 , -9.59879    , -0.000252707163, -0.00105085608, -0.00260150339, -0.2144398  , -0.0239315089, 0.4506539   , 138.310059  , 3
0.07858658  , 0.110919349 , -9.588012   , 0.00181130564, -0.002981707, -0.00113672 , -0.2145072  , -0.0239315089, 0.4506539   , 138.320068  , 3
0.0606239252, 0.1140628   , -9.581725   , 0.0011454951, -0.00125059928, -0.00113672 , -0.2145072  , -0.0237966832, 0.450856149 , 138.330063  , 3
0.0453556851, 0.119900674 , -9.56017    , -0.00191723357, 8.102195E-05, -0.001203301, -0.2145072  , -0.0237966832, 0.450856149 , 138.340057  , 3
0.0417631567, 0.140557721 , -9.597892   , 0.000213360327, -0.0003184644, 0.0001949011, -0.2144398  , -0.02372927 , 0.450721323 , 138.350067  , 3
0.0633183345, 0.147742778 , -9.589808   , 0.000612846634, -0.00131718023, -0.00153620623, -0.214237556, -0.0239989217, 0.4506539   , 138.360062  , 3
0.0538879447, 0.124391332 , -9.587563   , 0.00181130553, 1.44408432E-05, -0.003267314, -0.2144398  , -0.0236618575, 0.450923562 , 138.370071  , 3
0.0507444777, 0.115859084 , -9.581725   , -0.00171749061, 0.00154580525, -0.00439919159, -0.2144398  , -0.0236618575, 0.450923562 , 138.380066  , 3
0.06825806  , 0.110919349 , -9.586665   , -0.00384808448, -0.0005182076, -0.00286782742, -0.214372382, -0.0237966832, 0.4505865   , 138.39006   , 3
0.08352631  , 0.114511877 , -9.599238   , -0.00191723381, -0.00111743715, -0.0006706525, -0.214372382, -0.023864096, 0.4505865   , 138.40007   , 3
0.0628692657, 0.141455844 , -9.588013   , -0.00198381371, -5.21399452E-05, -0.00153611181, -0.214642033, -0.0236618575, 0.450721323 , 138.410065  , 3
0.04984634  , 0.134719849 , -9.576786   , 0.00114549592, 0.00167896762, -0.003200638, -0.214642033, -0.0236618575, 0.450721323 , 138.420059  , 3
0.09475297  , 0.122145995 , -9.578133   , 0.00207763072, -5.2139967E-05, -0.003999611, -0.2144398  , -0.0237966832, 0.4506539   , 138.430069  , 3
0.08128098  , 0.117655344 , -9.584419   , 0.0010123339, -0.002182734, 6.183368E-05, -0.214372382, -0.023864096, 0.450721323 , 138.440063  , 3
0.0534388758, 0.119002536 , -9.590258   , 0.0012786584, -0.0008511126, -0.00213534152, -0.214372382, -0.0237966832, 0.450788736 , 138.450058  , 3
0.07723939  , 0.118553467 , -9.566008   , 0.003076347 , -0.000451626285, -0.00273457076, -0.214372382, -0.0237966832, 0.450788736 , 138.460068  , 3
0.07229966  , 0.105979614 , -9.590257   , 0.00300976564, 0.000480508519, -0.00273457076, -0.2145072  , -0.0235944446, 0.450856149 , 138.470062  , 3
0.07768845  , 0.110919349 , -9.574091   , 0.00241053617, 0.000813413761, -0.0026014084, -0.214372382, -0.023864096, 0.450721323 , 138.480057  , 3
0.07499406  , 0.112715609 , -9.5754385  , 0.00307634659, 0.00161238643, -0.00273457076, -0.21457462 , -0.023864096, 0.450721323 , 138.490067  , 3
0.0574804731, 0.109123081 , -9.57948    , 0.00174472551, -0.0003184642, -0.0012032066, -0.21457462 , -0.023864096, 0.450721323 , 138.500061  , 3
0.0552351438, 0.107775889 , -9.610914   , -0.00218355586, -0.001050856, -0.00306738145, -0.2144398  , -0.0236618575, 0.450856149 , 138.510071  , 3
0.06915619  , 0.11541     , -9.587114   , -0.00371492025, 0.000547089439, -0.000270977267, -0.2144398  , -0.023864096, 0.4506539   , 138.520065  , 3
0.07409592  , 0.110470288 , -9.579479   , -0.00105167809, -0.0009176939, -0.002268409, -0.214372382, -0.023864096, 0.450721323 , 138.53006   , 3
0.06152207  , 0.128881991 , -9.597892   , 0.00187788846, -0.00118401821, -0.00213524676, -0.214372382, -0.023864096, 0.450721323 , 138.54007   , 3
0.03996689  , 0.134719849 , -9.601484   , -0.000652191637, -0.0008511127, -0.00173576048, -0.2144398  , -0.0237966832, 0.450856149 , 138.550064  , 3
0.0467028841, 0.1037343   , -9.581725   , -0.00351517741, -0.0009842749, -0.00233499 , -0.214372382, -0.02372927 , 0.450721323 , 138.560059  , 3
0.0520916767, 0.119900674 , -9.575888   , 0.00167814584, -0.0004516265, -0.000537301356, -0.2145072  , -0.0237966832, 0.4506539   , 138.570068  , 3
0.0705033839, 0.12214601  , -9.576786   , -0.0009850968, -0.0002518833, -0.00027097718, -0.2145072  , -0.0237966832, 0.4506539   , 138.580063  , 3
0.07185059  , 0.115859084 , -9.575887   , -0.00331543433, -0.0030482877, -0.001203112, -0.2145072  , -0.02372927 , 0.450856149 , 138.590057  , 3
0.0673599243, 0.1194516   , -9.583073   , -0.00158432673, -0.002182734, -0.000470720319, -0.2144398  , -0.0237966832, 0.450788736 , 138.600067  , 3
0.05478607  , 0.09789643  , -9.580378   , -0.000319285435, 0.000413927337, -0.00213515246, -0.2145072  , -0.0239315089, 0.4506539   , 138.610062  , 3
0.0534388721, 0.102387078 , -9.592952   , 0.00127865991, -0.000118721095, -0.003599936, -0.2145072  , -0.0239315089, 0.4506539   , 138.620071  , 3
0.0543370023, 0.10867402  , -9.586665   , 0.003342673 , -0.00111743691, -0.00166908489, -0.214372382, -0.02372927 , 0.450721323 , 138.630066  , 3
0.05882767  , 0.125738531 , -9.587563   , 0.0006794304, 0.000280765147, -0.00073695 , -0.2144398  , -0.0239315089, 0.450721323 , 138.64006   , 3
0.0565823428, 0.110470288 , -9.59879    , -0.000186123318, 0.000214184125, 0.000128603773, -0.214372382, -0.023864096, 0.450721323 , 138.65007   , 3
0.09116043  , 0.117655344 , -9.596544   , 0.00347583462, 0.001013157 , -4.55835925E-06, -0.214372382, -0.023864096, 0.450721323 , 138.660065  , 3
0.05882767  , 0.125738531 , -9.593849   , 0.002277376 , 0.00214503449, -0.00213515246, -0.2145072  , -0.0236618575, 0.450923562 , 138.670059  , 3
0.07454498  , 0.13202545  , -9.596993   , 0.000679430552, 0.0026111023, -0.0030007062, -0.2145072  , -0.02372927 , 0.450856149 , 138.680069  , 3
0.0579295419, 0.107326813 , -9.580827   , 1.36198942E-05, 8.10220154E-05, -0.00106985541, -0.214642033, -0.0237966832, 0.450721323 , 138.690063  , 3
0.07005432  , 0.1167572   , -9.581276   , 0.000679430552, 1.44409914E-05, -0.00140276062, -0.214642033, -0.0237966832, 0.450721323 , 138.700058  , 3
0.07095246  , 0.122595072 , -9.583971   , -0.000851933, 8.10220445E-05, -0.00353326 , -0.214642033, -0.023864096, 0.450721323 , 138.710068  , 3
0.0556842   , 0.10957215  , -9.566906   , -0.00244987849, 0.00141264312, -0.00273428741, -0.214304969, -0.023864096, 0.450788736 , 138.720062  , 3
0.0592767373, 0.105081491 , -9.599239   , 0.00121207966, 0.00227819686, -0.0006702745, -0.2144398  , -0.0239315089, 0.450519085 , 138.730057  , 3
0.0619711354, 0.104183353 , -9.597443   , 0.00234395755, -0.0009842748, -0.001136342, -0.2145072  , -0.0237966832, 0.4506539   , 138.740067  , 3
0.07768845  , 0.1261876   , -9.592952   , 0.002676863 , 0.0008799947, -0.00246796315, -0.2145072  , -0.0237966832, 0.4506539   , 138.750061  , 3
0.0592767373, 0.114511877 , -9.572295   , -0.000585608766, -0.001117437, -0.00140266609, -0.21457462 , -0.0239989217, 0.4506539   , 138.760071  , 3
0.09071137  , 0.105979621 , -9.596095   , 0.001478404 , 8.102199E-05, -0.0021350577, -0.2145072  , -0.0237966832, 0.450519085 , 138.770065  , 3
0.0996926948, 0.104632415 , -9.583521   , 0.000746012433, 0.0026111023, -0.00333351712, -0.2145072  , -0.0235270318, 0.450856149 , 138.78006   , 3
0.0642164648, 0.123942263 , -9.576786   , -0.0018506489, 0.00141264312, -0.0034000976, -0.2145072  , -0.0235270318, 0.450856149 , 138.79007   , 3
0.07544312  , 0.132474527 , -9.599688   , -0.00271620275, 0.00101315684, -0.003333517, -0.2144398  , -0.0237966832, 0.450788736 , 138.800064  , 3
0.07858658  , 0.1472937   , -9.586216   , 0.00101233751, 0.0008799949, -0.002933936, -0.2144398  , -0.0239989217, 0.450721323 , 138.810059  , 3
0.0592767373, 0.13202545  , -9.572295   , -0.0003192837, -0.00238247681, -0.000803342147, -0.214642033, -0.0236618575, 0.450856149 , 138.820068  , 3
0.0493972823, 0.133372664 , -9.577683   , -0.00238329638, -0.002249315, -0.00153573346, -0.214642033, -0.0236618575, 0.450856149 , 138.830063  , 3
0.056133274 , 0.12708573  , -9.592952   , -0.00118483731, -0.0008511126, -0.0034000033, -0.2144398  , -0.0237966832, 0.450923562 , 138.840057  , 3
0.07858658  , 0.118104406 , -9.580378   , 0.00174472923, -0.00171666616, -0.00246786838, -0.214642033, -0.023864096, 0.450721323 , 138.850067  , 3
0.07723938  , 0.120349735 , -9.570948   , 0.00194447208, 0.00147922442, -0.00320026022, -0.21457462 , -0.02372927 , 0.450721323 , 138.860062  , 3
0.0660127252, 0.132025465 , -9.58980751 , 0.00374216121, 0.0018787107, -0.00260103052, -0.21457462 , -0.02372927 , 0.450721323 , 138.870071  , 3
0.07409592  , 0.137414247 , -9.580379   , 0.00221079681, 0.0008134137, -0.003866071, -0.2145072  , -0.0236618575, 0.450856149 , 138.880066  , 3
0.065114595 , 0.108224951 , -9.592053   , -0.00151774264, -0.000251883117, -0.00320026022, -0.2144398  , -0.0237966832, 0.4505865   , 138.89006   , 3
0.06691086  , 0.131127328 , -9.58891    , -0.00251645851, -0.0009176937, -0.0034000033, -0.2145072  , -0.0235270318, 0.450788736 , 138.90007   , 3
0.06466553  , 0.138312384 , -9.58891    , -0.0023167145, 0.00114631909, -0.00320016523, -0.2145072  , -0.0235270318, 0.450788736 , 138.910065  , 3
0.0615220629, 0.1194516   , -9.572295   , -0.000252701517, 8.102217E-05, -0.00206828746, -0.2144398  , -0.0239989217, 0.450856149 , 138.920059  , 3
0.0633183345, 0.110021226 , -9.592952   , -0.0009850933, -0.002715382, -0.001535639, -0.214372382, -0.0240663346, 0.4506539   , 138.930069  , 3
0.09071137  , 0.119002536 , -9.596544   , -0.0004524448, -0.00145034213, -0.00146905787, -0.214304969, -0.0235944446, 0.450788736 , 138.940063  , 3
0.07454498  , 0.126636669 , -9.604628   , 0.00334267551, 0.000547089556, -0.00333332736, -0.214304969, -0.0235944446, 0.450788736 , 138.950058  , 3
0.0826281756, 0.127983868 , -9.56331348 , 0.0004131091, 0.00134606229, -0.0006700852, -0.214372382, -0.023864096, 0.4506539   , 138.960068  , 3
0.0507444777, 0.12124785  , -9.578582   , 0.00121208187, -0.0007845316, -0.0009364095, -0.2144398  , -0.0239315089, 0.4505865   , 138.970062  , 3
0.06825806  , 0.114062816 , -9.616753   , 0.0004131091, -0.00158350437, -0.0006700852, -0.2144398  , -0.02372927 , 0.450721323 , 138.980057  , 3
0.056133274 , 0.114062816 , -9.599688   , -0.000119539436, 0.001079738 , -0.00173538213, -0.2144398  , -0.02372927 , 0.450721323 , 138.990067  , 3
0.07903565  , 0.104183346 , -9.583522   , 0.00014678482, 0.0018787107, -0.00120273361, -0.214372382, -0.02372927 , 0.450788736 , 139.000061  , 3
0.0664617941, 0.111817479 , -9.588461   , -0.000119538505, 0.00107973814, -0.000936314929, -0.2144398  , -0.0239989217, 0.450519085 , 139.010071  , 3
0.0390687548, 0.09924362  , -9.5754385  , 0.00254370365, -0.0005182072, -0.003066909, -0.21457462 , -0.0239315089, 0.4506539   , 139.020065  , 3
0.0498463474, 0.133372664 , -9.581725   , -0.000652187038, -0.00211615255, -0.003599557, -0.21457462 , -0.0239315089, 0.4506539   , 139.03006   , 3
0.0417631567, 0.124840394 , -9.56825352 , 0.0012120828, -0.00238247681, -0.002267936, -0.2145072  , -0.023864096, 0.450856149 , 139.04007   , 3
0.0565823428, 0.117206275 , -9.575888   , 0.00467429729, 0.00480827736, -0.003066909, -0.2144398  , -0.0241337474, 0.4505865   , 139.050064  , 3
0.0619711243, 0.119900674 , -9.586664   , -0.000119538505, 0.00161238667, 0.0003953064, -0.214372382, -0.02372927 , 0.450519085 , 139.060059  , 3
0.06780899  , 0.124391332 , -9.581725   , -0.00225013238, 1.44412043E-05, -0.00386588159, -0.214372382, -0.02372927 , 0.450519085 , 139.070068  , 3
0.06466553  , 0.121247873 , -9.579031   , -0.000652187038, -0.002648801, -0.0017352876, -0.2145072  , -0.02372927 , 0.4506539   , 139.080063  , 3
0.0673599243, 0.118553475 , -9.586665   , 0.00174473086, 1.44412043E-05, -0.00200161175, -0.2144398  , -0.023864096, 0.450519085 , 139.090057  , 3
0.0538879447, 0.12528947  , -9.611363   , 0.00334267644, 0.00187871081, 0.000128982123, -0.21457462 , -0.0239315089, 0.450721323 , 139.100067  , 3
0.0574804731, 0.115859084 , -9.602831   , -0.004114401, -0.00158350437, -0.001468869, -0.21457462 , -0.0239315089, 0.450721323 , 139.110062  , 3
0.0583786   , 0.125738531 , -9.581725   , -0.000119537588, 0.002145035 , -0.00386578729, -0.21457462 , -0.02372927 , 0.450856149 , 139.120071  , 3
0.06960526  , 0.123942263 , -9.561966   , 0.00121208373, -0.00211615255, -0.0009362206, -0.214237556, -0.023864096, 0.450519085 , 139.130066  , 3
0.0538879447, 0.127983868 , -9.596096   , 0.0017447318, -0.00105085585, 0.000129076419, -0.2144398  , -0.0237966832, 0.450721323 , 139.14006   , 3
0.03682343  , 0.12708573  , -9.586665   , 0.000146786682, 0.004275629 , -0.001468869, -0.2144398  , -0.0237966832, 0.450721323 , 139.15007   , 3
0.0664617941, 0.131127328 , -9.583073   , 0.000413110974, 0.004275629 , -0.00280049024, -0.214642033, -0.02372927 , 0.450856149 , 139.160065  , 3
0.07499405  , 0.121247873 , -9.59879    , -0.00225013145, -0.000251883175, -0.00280049024, -0.2145072  , -0.0240663346, 0.4505865   , 139.170059  , 3
0.06960526  , 0.111817479 , -9.596544   , -0.00091851037, -0.00291512534, -0.001468869, -0.214304969, -0.0235944446, 0.450721323 , 139.180069  , 3
0.06960526  , 0.120798789 , -9.609568   , -0.000385861815, -0.00238247681, -0.00226784172, -0.214304969, -0.0235944446, 0.450721323 , 139.190063  , 3
0.04355942  , 0.117655344 , -9.600586   , -0.00171748293, 0.003210332 , -0.00439843535, -0.2145072  , -0.0237966832, 0.4505865   , 139.200058  , 3
0.03861969  , 0.118553475 , -9.592952   , -0.000119536657, 0.00214503473, -0.002800396, -0.2144398  , -0.023864096, 0.4506539   , 139.210068  , 3
0.0655636638, 0.136067063 , -9.577234   , 0.00067943614, -0.000518207555, 0.000661819 , -0.214372382, -0.0236618575, 0.450519085 , 139.220062  , 3
0.0426612869, 0.115859084 , -9.574091   , 0.00307635381, 0.000280765118, 0.000661819 , -0.214372382, -0.0236618575, 0.450519085 , 139.230057  , 3
0.0242495742, 0.120349735 , -9.604178   , -0.0011848337, -0.00291512581, 0.00252608885, -0.2144398  , -0.0236618575, 0.450721323 , 139.240067  , 3
0.0547860749, 0.121696934 , -9.607321   , 0.00254370552, 0.00187871046, -0.000137153547, -0.2144398  , -0.0239315089, 0.4505865   , 139.250061  , 3
0.05478607  , 0.120798804 , -9.588012   , -0.00225013052, 0.0005470893, -0.0004034778, -0.2144398  , -0.0239315089, 0.4506539   , 139.260071  , 3
0.0637673959, 0.114062816 , -9.58397    , 0.000413111877, -0.00105085608, 0.000129170716, -0.2145072  , -0.0237966832, 0.450788736 , 139.270065  , 3
0.0417631529, 0.139659584 , -9.610465   , 0.00281002978, 1.4440855E-05, -0.00226774742, -0.2145072  , -0.0237966832, 0.450788736 , 139.28006   , 3
0.0588276722, 0.110919349 , -9.594748   , 0.00121208467, 0.0005470893, -0.00146877475, -0.2145072  , -0.023864096, 0.4506539   , 139.29007   , 3
0.06017487  , 0.09789643  , -9.581276   , -0.000119536657, 0.0005470893, -0.0004034778, -0.2144398  , -0.0236618575, 0.450519085 , 139.300064  , 3
0.07723939  , 0.10957215  , -9.568703   , 0.00440797629, 0.001346062 , -0.0006697078, -0.2144398  , -0.0239315089, 0.4505865   , 139.310059  , 3
0.08262818  , 0.124840409 , -9.583073   , 0.00414165156, 0.003476656 , -0.00226765312, -0.2144398  , -0.0239315089, 0.4505865   , 139.320068  , 3
0.0592767373, 0.113164686 , -9.597892   , -0.00038586 , -0.00238247728, -0.0004033835, -0.214372382, -0.02372927 , 0.450519085 , 139.330063  , 3
0.03772156  , 0.120349742 , -9.590706   , -0.00304910238, -0.00158350449, -0.0006697078, -0.214170143, -0.023864096, 0.450519085 , 139.340057  , 3
0.0624201968, 0.120349735 , -9.570049   , -0.001451157, -0.00158350449, -0.00173500471, -0.21457462 , -0.02372927 , 0.4505865   , 139.350067  , 3
0.0664617941, 0.104183346 , -9.583073   , 0.00254370645, 0.0005470893, -0.00359927444, -0.21457462 , -0.02372927 , 0.4505865   , 139.360062  , 3
0.0520916767, 0.130678266 , -9.610465   , 0.0009457614, 0.000280765118, 0.0006619133, -0.2145072  , -0.023864096, 0.450721323 , 139.370071  , 3
0.0399668925, 0.119002536 , -9.580378   , 0.00227738218, 0.000280765118, -0.0006697078, -0.214372382, -0.0240663346, 0.450451672 , 139.380066  , 3
0.0291893   , 0.118104406 , -9.585767   , 0.002011058 , -0.000518207555, -0.00200132886, -0.214304969, -0.0236618575, 0.4506539   , 139.39006   , 3
0.0395178236, 0.09924363  , -9.595197   , -0.00251645385, 0.001346062 , -0.00200132886, -0.214304969, -0.0236618575, 0.4506539   , 139.40007   , 3
0.0327818319, 0.110919349 , -9.585767   , -0.00038585905, 0.00241135852, -0.00306653162, -0.214237556, -0.0236618575, 0.450721323 , 139.410065  , 3
0.0507444739, 0.125738531 , -9.576336   , 0.00201105885, 0.00374297961, -0.00413182843, -0.2145072  , -0.0239989217, 0.450519085 , 139.420059  , 3
0.0538879447, 0.116308138 , -9.585318   , 0.000679438 , 0.00107973744, -0.004930801, -0.214709446, -0.02372927 , 0.4506539   , 139.430069  , 3
0.0502954125, 0.09789643  , -9.607771   , -0.000119534787, -0.00344777433, -0.00280020735, -0.214709446, -0.02372927 , 0.4506539   , 139.440063  , 3
0.0574804731, 0.103285223 , -9.59699249 , 0.000413113739, 0.00187871011, -0.00386550417, -0.2145072  , -0.023864096, 0.4505865   , 139.450058  , 3
0.0646655262, 0.111368418 , -9.574989   , 0.00147841079, -0.00105085643, -0.0004032892, -0.214237556, -0.023864096, 0.450384259 , 139.460068  , 3
0.0583786   , 0.113164686 , -9.581276   , -0.000119534787, -0.00105085643, -0.0043981527, -0.21457462 , -0.0237966832, 0.4505865   , 139.470062  , 3
0.0444575548, 0.106877752 , -9.591155   , -0.00118483184, -0.00371409883, -0.0043981527, -0.21457462 , -0.0237966832, 0.4505865   , 139.480057  , 3
0.0489482135, 0.12843293  , -9.568702   , -0.0006521833, -0.00211615325, -0.00359918 , -0.214372382, -0.0237966832, 0.4506539   , 139.490067  , 3
0.06691086  , 0.110919349 , -9.56825352 , 0.00254370738, 0.00161238585, -0.000136964954, -0.214237556, -0.023864096, 0.450519085 , 139.500061  , 3
0.06825806  , 0.101488955 , -9.582174   , 0.004407978 , 0.002944007 , -0.00173481647, -0.214304969, -0.023864096, 0.4505865   , 139.510071  , 3
0.0309855677, 0.109123081 , -9.57948    , 0.00121208746, 0.0013460617, -0.00173481647, -0.214304969, -0.023864096, 0.4505865   , 139.520065  , 3
0.0610729977, 0.151335314 , -9.585767   , 0.000146790408, 0.00161238585, -0.00173481647, -0.214372382, -0.0237966832, 0.4506539   , 139.53006   , 3
0.0633183345, 0.100141764 , -9.610914   , -0.0006521824, 0.000280764769, -0.003599086, -0.214237556, -0.0239315089, 0.450384259 , 139.54007   , 3
0.0637673959, 0.105979621 , -9.601035   , 0.00600592373, 0.00267768279, -0.0020011405, -0.214372382, -0.0236618575, 0.4506539   , 139.550064  , 3
0.0507444777, 0.1167572   , -9.590706   , 0.0009457632, 0.003210331 , -0.00280011329, -0.214372382, -0.0236618575, 0.4506539   , 139.560059  , 3
0.07589218  , 0.134270787 , -9.588461   , 0.00334268133, -0.00105085643, -0.004664383, -0.214372382, -0.0239315089, 0.4505865   , 139.570068  , 3
0.08352631  , 0.123493187 , -9.578582   , -0.00118483091, 1.44405049E-05, -0.004930707, -0.214237556, -0.02372927 , 0.450519085 , 139.580063  , 3
0.0615220629, 0.0969983   , -9.57005    , 0.00307635684, 0.00187871011, -0.00173481647, -0.214372382, -0.0237966832, 0.450451672 , 139.590057  , 3
0.0565823428, 0.113164686 , -9.603729   , 0.00174473552, -0.0005182079, -0.00173481647, -0.214372382, -0.0237966832, 0.450451672 , 139.600067  , 3
0.06466553  , 0.115859084 , -9.597891   , -0.00198380253, 0.00214503426, -0.0022673707, -0.214304969, -0.0239315089, 0.450519085 , 139.610062  , 3
0.0489482135, 0.109123081 , -9.583073   , 0.000146791339, -0.00131718081, -0.002533695, -0.214372382, -0.0239989217, 0.450519085 , 139.620071  , 3
0.03906876  , 0.12528947  , -9.589359   , 0.00147841265, 0.000547088857, -0.00200104644, -0.21457462 , -0.0233922079, 0.450451672 , 139.630066  , 3
0.05882767  , 0.13022919  , -9.586665   , 0.00174473645, 0.00214503426, -0.00280001923, -0.21457462 , -0.0233922079, 0.450451672 , 139.64006   , 3
0.0794847161, 0.124840394 , -9.5696     , -0.00065218145, 1.44403884E-05, -0.002533695, -0.2144398  , -0.0237966832, 0.4505865   , 139.65007   , 3
0.06466553  , 0.1234932   , -9.588012   , 0.000146791339, -0.000251883874, -0.00120207376, -0.214304969, -0.0239315089, 0.450384259 , 139.660065  , 3
0.0574804731, 0.1194516   , -9.589359   , 0.0028100335, 0.000547088857, -0.002533695, -0.214372382, -0.0239315089, 0.450451672 , 139.670059  , 3
0.0597258   , 0.134270787 , -9.603729   , 0.0004131156, 0.00374297961, -0.00173472217, -0.214372382, -0.0239315089, 0.450451672 , 139.680069  , 3
0.06601273  , 0.135168925 , -9.589808   , 0.00414165435, 0.003210331 , -0.0022673707, -0.2144398  , -0.0237966832, 0.4505865   , 139.690063  , 3
0.0565823428, 0.107775889 , -9.578133   , 0.002277385 , -0.0007845322, -0.000669425353, -0.214237556, -0.0239315089, 0.450519085 , 139.700058  , 3
0.07454498  , 0.1167572   , -9.595646   , -0.00091850484, -0.0031814503, 0.000129641267, -0.2144398  , -0.0240663346, 0.450519085 , 139.710068  , 3
0.0821791142, 0.117206275 , -9.595646   , 0.0030763587, -0.00211615348, -0.0014683042, -0.2144398  , -0.0240663346, 0.450519085 , 139.720062  , 3
0.0502954125, 0.09744736  , -9.573193   , 0.0006794408, -0.000251884, -0.000136683, -0.214372382, -0.0236618575, 0.450451672 , 139.730057  , 3
0.0628692657, 0.123942271 , -9.570948   , 0.003609008 , 0.000280764536, -0.0006693315, -0.214304969, -0.0240663346, 0.450451672 , 139.740067  , 3
0.07274872  , 0.114511877 , -9.564661   , -0.000385856285, -0.00105085666, -0.00040300726, -0.2144398  , -0.0239315089, 0.450316846 , 139.750061  , 3
0.0552351438, 0.0987945646, -9.574091   , 0.00201106165, 0.00134606147, -0.000136683, -0.2144398  , -0.023864096, 0.450451672 , 139.760071  , 3
0.07319779  , 0.104632415 , -9.595197   , 0.00201106165, 0.000813412946, -0.00120197993, -0.2144398  , -0.023864096, 0.450451672 , 139.770065  , 3
0.07005433  , 0.147293717 , -9.571846   , 0.0004131165, -0.00131718093, 0.0009286138, -0.214304969, -0.0237966832, 0.450249434 , 139.78006   , 3
0.0507444777, 0.1472937   , -9.601035   , 0.0004131165, -0.000251884, -0.00226727687, -0.214372382, -0.0236618575, 0.4501146   , 139.79007   , 3
0.0444575548, 0.1261876   , -9.601035   , 0.002277386 , 0.00241135852, -0.004664195, -0.214372382, -0.0237966832, 0.450384259 , 139.800064  , 3
0.0538879447, 0.09969268  , -9.604628   , -0.00171747687, 0.0008134127, -0.00359880412, -0.214372382, -0.0237966832, 0.450384259 , 139.810059  , 3
0.0606239364, 0.09654923  , -9.583971   , 0.002011062 , 0.0021450338, -0.00279983156, -0.214304969, -0.023864096, 0.450384259 , 139.820068  , 3
0.0417631567, 0.107775889 , -9.592053   , 0.002810035 , -0.00184982968, -0.00386512838, -0.214372382, -0.0239315089, 0.450316846 , 139.830063  , 3
0.0673599243, 0.100141756 , -9.595197   , -0.00145115284, -0.00344777526, -0.00386512838, -0.214372382, -0.02372927 , 0.450316846 , 139.840057  , 3
0.0588276722, 0.0952020362, -9.569151   , 0.000413117028, 0.0008134127, -0.00333248 , -0.214372382, -0.02372927 , 0.450316846 , 139.850067  , 3
0.0583786   , 0.110470288 , -9.576785   , -0.0009185044, 0.00134606124, -0.00279983156, -0.214372382, -0.02372927 , 0.450451672 , 139.860062  , 3
0.0467028841, 0.114511877 , -9.598789   , -0.000119531527, 0.0021450338, -0.00306615583, -0.214372382, -0.0239989217, 0.450249434 , 139.870071  , 3
